house_num,year,agri,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,main_crop,acres,paddy_acres,sugar_acre,sesami_acres,nuts_acres,rice_harvest,sugar_harvest,sesami_harvest,nuts_harvest,sugartype,factory,irrigation,power_tiller,tractor,combine,nonagri_job
157,2015,0,1,1,0,0,0,1,6,13,7,999,999,999,1000,120,999,999,5,999,1,1,3,3,0
158,2006,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
158,2007,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
158,2008,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
158,2009,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
158,2010,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
158,2011,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
158,2012,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
158,2013,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
158,2014,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
158,2015,0,1,1,1,1,0,0,2,30,6,17,6,6,400,250,30,270,6,1,1,3,3,3,0
173,2006,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
173,2007,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
173,2008,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
173,2009,0,0,0,0,0,0,1,6,999,999,999,999,999,999,999,999,999,999,999,1,0,0,0,999
173,2010,0,0,0,0,0,0,1,6,999,999,999,999,999,999,999,999,999,999,999,1,0,0,0,999
173,2011,0,0,0,0,0,0,1,6,999,999,999,999,999,999,999,999,999,999,999,1,0,0,0,999
173,2012,0,0,0,0,0,0,1,6,999,999,999,999,999,999,999,999,999,999,999,1,0,0,0,999
173,2013,0,0,0,0,0,0,1,6,999,999,999,999,999,999,999,999,999,999,999,1,0,0,0,999
173,2014,0,0,0,0,0,0,1,6,999,999,999,999,999,999,999,999,999,999,999,1,0,0,0,999
173,2015,0,0,0,0,0,0,1,6,999,999,999,999,999,999,999,999,999,999,999,1,0,0,0,999
174,2006,0,1,0,0,0,0,1,6,2.5,2,0,0,0,160,0,0,0,999,999,1,0,0,0,0
174,2007,0,1,0,0,0,0,1,6,2.5,2,0,0,0,160,0,0,0,999,999,1,0,0,0,0
174,2008,0,1,0,0,0,0,1,6,2.5,2,0,0,0,160,0,0,0,999,999,1,0,0,0,0
174,2009,0,1,0,0,0,0,1,6,2.5,2,0,0,0,160,0,0,0,999,999,1,0,0,0,0
174,2010,0,1,0,0,0,0,1,6,2.5,2,0,0,0,160,0,0,0,999,999,1,0,0,0,0
174,2011,0,1,0,0,0,0,1,6,2.5,2,0,0,0,160,0,0,0,999,999,1,0,0,0,0
174,2012,0,1,0,0,0,0,1,6,2.5,2,0,0,0,160,0,0,0,999,999,1,0,0,0,0
174,2013,0,1,0,0,0,0,1,6,2.5,2,0,0,0,160,0,0,0,999,999,1,0,0,0,0
174,2014,0,0,0,0,0,0,1,6,0.5,0,0,0,0,0,0,0,0,999,999,1,0,0,0,0
174,2015,0,0,0,0,0,0,1,6,0.5,0,0,0,0,0,0,0,0,999,999,1,0,0,0,0
176,2006,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
176,2007,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
176,2008,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
176,2009,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
176,2010,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
176,2011,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
176,2012,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
176,2013,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
176,2014,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
176,2015,0,0,0,0,0,1,1,5,3,999,999,999,999,999,999,999,999,999,999,1,0,0,0,0
177,2006,0,0,1,0,0,0,0,2,15,999,15,999,999,999,200,999,999,999,1,1,0,0,0,0
177,2007,0,0,1,0,0,0,0,2,15,999,15,999,999,999,200,999,999,999,1,1,0,0,0,0
177,2008,0,0,1,0,0,0,0,2,15,999,15,999,999,999,200,999,999,999,1,1,0,0,0,0
177,2009,0,0,1,0,0,0,0,2,15,999,15,999,999,999,200,999,999,999,1,1,0,0,0,0
177,2010,0,0,1,0,0,0,0,2,15,999,15,999,999,999,200,999,999,999,1,1,0,0,0,0
177,2011,0,0,1,0,0,0,0,2,15,999,15,999,999,999,200,999,999,999,1,1,0,0,0,0
177,2012,0,0,0,0,0,0,1,6,0.5,999,0,999,999,999,0,999,999,999,999,1,0,0,0,0
177,2013,0,0,0,0,0,0,1,6,0.5,999,0,999,999,999,0,999,999,999,999,1,0,0,0,0
177,2014,0,0,0,0,0,0,1,6,0.5,999,0,999,999,999,0,999,999,999,999,1,0,0,0,0
177,2015,0,0,0,0,0,0,1,6,0.5,999,0,999,999,999,0,999,999,999,999,1,0,0,0,0
178,2006,0,1,0,0,0,0,1,6,16,7,999,999,999,300,999,999,999,999,999,1,0,0,0,1
178,2007,0,1,0,0,0,0,1,6,16,7,999,999,999,270,999,999,999,999,999,1,0,0,0,1
178,2008,0,1,0,0,0,0,1,6,16,7,999,999,999,195,999,999,999,999,999,1,0,0,0,1
178,2009,0,1,0,0,0,0,1,6,16,7,999,999,999,260,999,999,999,999,999,1,0,0,0,1
178,2010,0,1,0,0,0,0,1,6,16,7,999,999,999,200,999,999,999,999,999,1,0,0,0,1
178,2011,0,1,1,0,0,0,1,6,16,5,999,999,999,315,170,999,999,7,3,1,0,0,0,1
178,2012,0,1,1,0,0,0,1,6,16,7,999,999,999,270,999,999,999,999,999,999,0,0,0,1
178,2013,0,1,1,0,0,0,1,6,16,7,999,999,999,250,999,999,999,999,999,1,0,0,0,1
178,2014,0,1,1,0,0,0,1,6,16,7,999,999,999,250,999,999,999,999,999,1,0,0,0,1
178,2015,0,1,1,0,0,0,1,6,16,7,999,999,999,300,999,999,999,999,999,1,0,0,0,1
179,2006,0,1,0,0,0,0,1,1,6.5,6,0,999,999,550,0,999,999,999,999,1,0,0,0,1
179,2007,0,1,0,0,0,0,1,1,6.5,6,0,999,999,550,0,999,999,999,999,1,0,0,0,1
179,2008,0,1,0,0,0,0,1,1,6.5,6,0,999,999,550,0,999,999,999,999,1,0,0,0,1
179,2009,0,1,0,0,0,0,1,1,6.5,6,0,999,999,550,0,999,999,999,999,1,0,0,0,1
179,2010,0,1,0,0,0,0,1,1,6.5,6,0,999,999,550,0,999,999,999,999,1,0,0,0,1
179,2011,0,1,0,0,0,0,1,1,6.5,6,0,999,999,550,0,999,999,999,999,1,0,0,0,1
179,2012,0,1,0,0,0,0,1,1,6.5,6,0,999,999,550,0,999,999,999,999,1,0,0,0,1
179,2013,0,1,0,0,0,0,1,1,6.5,6,0,999,999,550,0,999,999,999,999,1,0,0,0,1
179,2014,0,1,1,0,0,0,1,1,6.5,4,2,999,999,290,26,999,999,6,1,1,0,0,0,1
179,2015,0,1,1,0,0,0,1,1,6.5,4,2,999,999,300,25,999,999,6,1,1,0,0,0,1
180,2006,0,1,0,0,0,1,1,6,7.5,5,999,1.5,999,300,999,27,999,999,999,1,1,0,0,0
180,2007,0,1,0,0,0,1,1,6,7.5,5,999,1.5,999,300,999,27,999,999,999,1,1,0,0,0
180,2008,0,1,0,0,0,1,1,6,7.5,5,999,1.5,999,300,999,27,999,999,999,1,1,0,0,0
180,2009,0,1,0,0,0,1,1,6,7.5,5,999,1.5,999,300,999,27,999,999,999,1,1,0,0,0
180,2010,0,1,0,0,0,1,1,6,7.5,5,999,1.5,999,300,999,27,999,999,999,1,1,0,0,0
180,2011,0,1,0,0,0,1,1,6,7.5,5,999,1.5,999,300,999,27,999,999,999,1,1,0,0,0
180,2012,0,1,0,0,0,1,1,6,7.5,5,999,1.5,999,300,999,27,999,999,999,1,1,0,0,0
180,2013,0,1,0,0,0,1,1,6,7.5,5,999,1.5,999,300,999,27,999,999,999,1,1,0,0,0
180,2014,0,1,1,0,0,0,1,6,7.5,5,1.5,999,999,400,45,999,999,5,1,1,1,0,0,0
180,2015,0,1,1,0,0,0,1,6,7.5,5,1.5,999,999,550,50,999,999,5,1,1,1,0,0,0
193,2006,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
193,2007,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
193,2008,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
193,2009,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
193,2010,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
193,2011,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
193,2012,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
193,2013,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
193,2014,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
193,2015,0,1,0,0,0,1,1,1,3,2,999,999,999,100,999,999,999,999,999,1,3,3,3,0
194,2006,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
194,2007,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
194,2008,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
194,2009,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
194,2010,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
194,2011,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
194,2012,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
194,2013,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
194,2014,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
194,2015,0,1,0,0,0,0,1,6,1,1,999,999,999,280,999,999,999,999,999,1,3,3,3,0
195,2006,0,1,0,1,1,0,1,1,7,5,0,0.125,0.5,350,0,1,30,0,999,1,3,3,3,0
195,2007,0,1,0,1,1,0,1,1,7,5,0,0.125,0.5,350,0,1,30,0,999,1,3,3,3,0
195,2008,0,1,0,1,1,0,1,1,7,5,0,0.125,0.5,350,0,1,30,0,999,1,3,3,3,0
195,2009,0,1,0,1,1,0,1,1,7,5,0,0.125,0.5,350,0,1,30,0,999,1,3,3,3,0
195,2010,0,1,0,1,1,0,1,1,7,5,0,0.125,0.5,350,0,1,30,0,999,1,3,3,3,0
195,2011,0,1,0,1,1,0,1,1,7,5,0,0.125,0.5,350,0,1,30,0,999,1,3,3,3,0
195,2012,0,1,0,1,1,0,1,1,7,5,0,0.125,0.5,350,0,1,30,0,999,1,3,3,3,0
195,2013,0,1,1,1,1,0,1,1,7,0,5,0.125,0.5,0,0,1,30,5,999,1,3,3,3,0
195,2014,0,1,1,1,1,0,1,1,7,0,5,0.125,0.5,0,150,1,30,5,1,1,3,3,3,0
195,2015,0,1,1,1,1,0,1,1,7,0,5,0.125,0.5,0,150,1,30,5,1,1,3,3,3,0
233,2006,0,1,0,0,0,0,0,1,10,10,2,0,0,500,0,999,999,7,0,1,3,0,3,1
233,2007,0,1,0,0,0,0,0,1,10,10,2,0,0,500,0,999,999,7,0,1,3,0,3,1
233,2008,0,1,0,0,0,0,0,1,10,10,2,0,0,500,0,999,999,7,0,1,3,0,3,1
233,2009,0,1,0,0,0,1,0,1,10,10,2,0,0,500,0,999,999,7,0,1,3,0,3,1
233,2010,0,1,0,0,0,1,0,1,10,10,2,0,0,500,0,999,999,7,0,1,3,0,3,1
233,2011,0,1,0,0,0,1,0,1,10,10,2,0,0,500,0,999,999,7,0,1,3,3,3,1
